,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__learning_rate,param_estimator__max_depth,param_estimator__max_features,param_estimator__min_samples_leaf,param_estimator__min_samples_split,param_estimator__n_estimators,param_estimator__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,split10_train_score,split11_train_score,split12_train_score,split13_train_score,split14_train_score,mean_train_score,std_train_score
197,19.524160385131836,2.072356237888506,0.014590835571289063,0.007167420231683104,0.8,30,5,10,10,20,1.0,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 30, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 20, 'estimator__subsample': 1.0}",-71.91205096612248,-68.68397242278797,-124.35446897998399,-193.16218961249828,-68.88174552118753,-88.79278109583561,-77.44509040236169,-80.29703138673635,-35.608764063611126,-51.67262978731536,-70.73479142309426,-54.715942883729895,-66.67606411397598,-68.6983080060194,-74.94922381293784,-73.99782617640697,29.080271576261424,217,-16.177782101035376,-14.847689048024062,-14.209838042472319,-13.5974265970522,-15.081447270100972,-14.539710235489768,-15.752118294445063,-15.354825141154478,-16.25761964774013,-15.533346007932261,-16.18963090889485,-16.71197791714125,-16.05942792343836,-15.708252888304656,-15.94275093779907,-15.464256197401655,0.832824811348639
96,17.651115067799886,2.9685985105414217,0.009660593668619792,0.003257292140365166,0.5,30,10,2,10,20,0.5,"{'estimator__learning_rate': 0.5, 'estimator__max_depth': 30, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 20, 'estimator__subsample': 0.5}",-74.62966413095694,-64.10648649117685,-138.87543765647106,-203.2531979698508,-78.74505430567771,-89.41441440921527,-96.60997061376655,-100.30622862388478,-44.502248585299,-63.36949781905611,-71.23344430558345,-58.63633643789378,-76.43558914235071,-69.14506699679905,-83.30192983710276,-81.04734783398028,30.37889397032607,254,-15.707713485023806,-16.354175646969104,-14.278095034449768,-13.452050748826599,-15.45430239607326,-14.281509433391648,-15.159419952794375,-15.730152563047682,-16.33601640748658,-16.23644036310521,-15.90318278632389,-16.442168215654448,-15.810302938135155,-15.127052211082463,-16.04187264173992,-15.487630321606927,0.8537718372362127
310,11.719855086008709,2.09256782511285,0.008194605509440104,0.0031644416637283852,1.0,30,10,2,10,10,0.8,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 30, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 0.8}",-92.94811478881478,-98.22772342018746,-166.65993642834238,-238.32876314678634,-100.06077855233238,-126.72952640077543,-109.40202839858577,-120.97277987315269,-60.31629032567143,-82.1754558632039,-95.73158116297675,-78.25813482878627,-100.17932117808786,-91.53996559600583,-113.39048589260551,-105.24809891028053,34.42148544015139,304,-15.228596579218456,-17.872031999296116,-15.07647799912399,-13.32994045596676,-16.07742282582599,-14.10763040514087,-16.415195474286016,-16.02197682601855,-17.40090436073492,-16.452921458550254,-15.365126424781982,-15.409733103274737,-14.961204534125477,-15.327763527272959,-15.806616365764501,-15.656902822625439,1.1124572054326147
78,14.699401728312175,1.8964087447864888,0.011059935887654622,0.00472214331126978,0.5,30,5,2,10,20,0.5,"{'estimator__learning_rate': 0.5, 'estimator__max_depth': 30, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 20, 'estimator__subsample': 0.5}",-81.14841158441104,-76.37312554040584,-142.7010122529753,-193.91656057329732,-85.8865076936875,-99.14347563873541,-101.9081521324852,-98.4493686330309,-43.434827280492144,-62.79624066468982,-74.91291147127653,-65.38919408970514,-75.59225908430417,-72.33510434797407,-86.20217017725106,-84.6990252820627,29.617442661894252,267,-15.932805655687243,-16.444327903374177,-14.598062584468982,-15.208762122282161,-15.403059182197882,-16.36240864073382,-16.002338076967373,-16.613995168041253,-16.766931138396593,-16.874369550674444,-16.646773294182406,-17.162666845004264,-16.032744260249142,-16.418174938122274,-16.642070121284938,-16.207299298777794,0.6695530371507191
292,12.348318735758463,1.7022831125443618,0.008860953648885091,0.004346348338948205,1.0,30,5,2,10,10,0.8,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 30, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 0.8}",-100.48286860550414,-97.08537964468107,-177.929472619545,-243.0324585432498,-122.34387419872091,-134.55744596778086,-135.2361184550313,-136.26923872515204,-71.57292962437953,-88.88294349628138,-114.08588286596239,-88.42925592405734,-121.74584856926249,-98.33635415581071,-121.16523212915817,-116.39039991821966,34.38889822614521,310,-16.10106351383685,-16.5141450446004,-14.806399691832258,-15.619487456379483,-18.627225973280243,-15.588961530784758,-16.05913874786991,-17.65378395191351,-17.38751269467514,-16.32999522918135,-16.894889808942843,-15.007784398881608,-15.386244489130547,-16.514845781700608,-15.980634234431133,-16.298140836496042,0.9927075333900754
196,17.318737999598184,1.8851220491511347,0.018721310297648112,0.00825301569659513,0.8,30,5,10,10,20,0.8,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 30, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 20, 'estimator__subsample': 0.8}",-71.20699927402697,-73.3095442651213,-131.03801473679988,-195.55339282302376,-70.71589588096549,-90.74435381707865,-82.99526313379678,-95.0468975744111,-41.57977750673653,-55.360945787127335,-79.8875207275173,-58.64778402115714,-72.24391490091068,-73.51884600667204,-81.03645172912992,-78.52237703485304,28.9912951009823,241,-15.815160995264478,-16.766050952152096,-15.492367559897792,-14.31908574766137,-17.56096786040664,-15.79962263588592,-16.481744757717944,-16.719989212549592,-17.23948218775639,-16.95158273354938,-16.32805979434453,-17.405013096524453,-16.96849565849589,-17.56269435488672,-16.139959186146815,-16.503351782216,0.858450107181709
200,5.9263729413350426,1.0746119749128946,0.005596780776977539,0.0034965239466859467,0.8,30,10,2,10,5,1.0,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 30, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 1.0}",-64.9113898795425,-68.5122332905157,-139.55849577943937,-191.9841931259269,-78.53313949799946,-94.98258407833427,-95.70826815013615,-86.74349998691017,-43.94698936456045,-59.6438419503789,-67.88083193086825,-59.65495948658192,-68.9793216441494,-67.73921513096187,-80.46179655067907,-79.10312542298823,29.773571879986818,245,-17.088339001790917,-16.861524855521182,-15.490360996569425,-14.94917922681688,-15.908468845008414,-16.70195670849586,-15.277590137098688,-17.331015138616706,-17.26506542228632,-16.846108404048874,-16.556332603355628,-17.894189485142924,-17.49461596644467,-16.914266247793357,-18.04050172631768,-16.7079676510205,0.8949542002746644
107,20.418675438563028,0.8173659545402963,0.013191827138264974,0.006945126532122797,0.5,30,10,10,10,20,1.0,"{'estimator__learning_rate': 0.5, 'estimator__max_depth': 30, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 20, 'estimator__subsample': 1.0}",-59.99422837054868,-57.05057999003729,-117.21798470003691,-173.85543671802162,-55.688849145820676,-72.60865935023023,-64.66032271805412,-76.799955120291,-28.379960070222513,-39.93172830206367,-60.448845346661415,-41.708247969966344,-54.097151313694745,-57.36429126579935,-65.7945105178794,-62.390218110523726,28.079938184217156,85,-16.65681510784193,-17.6342477892304,-15.480024447238993,-15.86461486781609,-17.024788635712607,-15.451864133072203,-17.41536091357671,-16.549670735529627,-17.665059459477806,-19.071596850634553,-17.584217538291256,-17.937535017111003,-17.278530392241304,-17.54540724525008,-17.887101651169726,-17.13645565227962,0.9566931421889674
182,4.680846627553304,0.5317698010126831,0.004597298304239909,0.0027499756263434,0.8,30,5,2,10,5,1.0,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 30, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 1.0}",-76.15535156419394,-78.52431613722763,-137.41217247137848,-193.93984180486152,-89.55371796847312,-100.13811475383935,-99.06483562010983,-86.69361635481162,-43.83743239732866,-58.41910342174854,-80.12602475447572,-58.79939253776139,-77.97308958887103,-70.52471406165537,-89.22381894297021,-83.40976460254095,29.74687305921853,264,-16.858006352930953,-18.559404747372433,-15.420025870446187,-16.086688318270554,-16.521439999839437,-17.653317635002377,-16.33567653985958,-18.09275218441342,-17.727164719160903,-18.764802850695837,-17.531831254353396,-17.30291097927672,-17.22513742508844,-17.697244390617055,-18.216675241708593,-17.33287190060239,0.9109195108354265
89,14.801229270299276,1.4094562925092937,0.01445759137471517,0.010449032438515202,0.5,30,5,10,10,20,1.0,"{'estimator__learning_rate': 0.5, 'estimator__max_depth': 30, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 20, 'estimator__subsample': 1.0}",-58.59013413137891,-58.870611496993206,-116.0518052821812,-174.6497013317591,-64.14659052259476,-76.31421122977007,-72.91459765450853,-72.36920775543581,-27.804477225823852,-40.278555112030446,-61.10919448246345,-41.725099419507195,-55.11945484488557,-55.777313095090754,-65.87591217046558,-63.3616234043547,28.29060945217879,103,-17.372044188927525,-18.170186817163334,-16.242112091167133,-16.038437026929284,-18.680212951748178,-16.92879086153145,-18.46585510290991,-17.64961098671058,-18.751424118752016,-18.520727061695013,-18.125207463424623,-19.592895312606224,-18.40026883506721,-18.29615791603948,-17.949196733097494,-17.945541831184634,0.927576443297774
106,16.449123414357505,2.029836292428171,0.012725257873535156,0.00649169153852035,0.5,30,10,10,10,20,0.8,"{'estimator__learning_rate': 0.5, 'estimator__max_depth': 30, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 20, 'estimator__subsample': 0.8}",-63.4027601389696,-55.73616724818429,-113.50327231123183,-165.51272701487815,-53.231516127771386,-73.53415373072798,-64.85050119072716,-76.9963793489964,-29.203853887575157,-40.4747062670752,-58.000403205036946,-44.24050422693464,-57.90438201023212,-57.3666664220131,-66.02313433281014,-62.786600185984376,26.323720915872254,93,-17.175530127027326,-18.566923435612843,-17.016481584882264,-16.897839992133054,-18.506665302039845,-17.871970288173664,-18.83533448112089,-19.12214805328913,-20.395607142545003,-19.02289463643446,-18.669819101835305,-18.719264299459308,-18.61454739758446,-18.26804477207757,-18.242751081824178,-18.395054779735954,0.8691752941815497
204,20.24738065401713,4.261465775802921,0.013525279362996419,0.006989780195350391,0.8,30,10,2,10,20,0.5,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 30, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 20, 'estimator__subsample': 0.5}",-115.51987756118578,-128.75797817264706,-213.63107602484973,-266.726026096523,-128.7418615231158,-144.16776441290742,-144.38922254398344,-153.48348198384224,-86.58686792166384,-98.91055993592963,-122.18439079241048,-117.09087406528606,-130.84467906479347,-128.5905531203863,-131.5518465153523,-133.07428045575926,36.45595043672389,318,-17.115046081892775,-18.564125483461567,-17.90328497145898,-17.396960302124988,-18.572825916264836,-19.182509109333278,-18.19635564094163,-18.56632734321915,-19.355596191936748,-19.46993521542897,-18.840506983543445,-20.799331873016833,-19.321948535011067,-18.558960040706662,-19.296437273609875,-18.742676730796713,0.8781949538753544
308,6.449498589833578,0.6698768643834019,0.004796870549519857,0.0011064365192996295,1.0,30,10,2,10,5,1.0,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 30, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 1.0}",-75.1842482596325,-72.32845701098336,-153.27055018505183,-203.3258432705327,-98.39730534517601,-107.5529406675615,-96.87264996462235,-98.78893268110463,-48.98046001710346,-70.01378918971844,-81.7970703538954,-68.31364187695654,-82.62037589218885,-76.62578467599829,-96.40667339196156,-89.84150504956692,31.14121089339006,278,-19.883624356119896,-20.58581099818895,-18.934157410745513,-19.501895202476607,-19.69160142865025,-16.80938619076046,-18.841832616158392,-19.190306812878454,-18.003706959395533,-18.686703749390187,-16.89916170442424,-21.393078949074287,-18.236762552123523,-20.50158012021535,-18.31982924604694,-19.031962553109906,1.2491555220243549
88,15.556415510177612,1.2218687360144949,0.010925976435343425,0.002975176232684727,0.5,30,5,10,10,20,0.8,"{'estimator__learning_rate': 0.5, 'estimator__max_depth': 30, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 20, 'estimator__subsample': 0.8}",-60.70347588923219,-60.49103913933889,-121.1022847982985,-170.21003047730431,-59.789069349674094,-77.58772048250705,-67.7534890631381,-79.28723306771246,-28.057704257417278,-42.41084475664121,-60.90955559888886,-44.62600118601153,-58.30194216203754,-59.647759215728136,-70.36964972259105,-65.10998789896458,27.941744512205457,130,-19.152958825601928,-19.548197271636187,-17.897373917748105,-17.88062830796091,-19.45565110403974,-18.54348051590145,-19.404785009163827,-19.4978022819789,-20.875325902427104,-20.553310087711793,-19.91747837873792,-20.518156905124812,-19.72120801956648,-19.431848322970023,-19.278978968320878,-19.445145587926003,0.8370069955584378
290,4.709764607747396,0.797481643117319,0.006396102905273438,0.007008036592504146,1.0,30,5,2,10,5,1.0,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 30, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 1.0}",-86.90199588341329,-80.23814360348979,-159.2888092024731,-214.57339757615927,-87.34643606014538,-109.93771521514452,-103.3824830378308,-109.94589697799749,-51.43292133496294,-74.16740539423733,-96.1738437165953,-72.56203985991503,-88.4820472960021,-90.91125099356209,-94.97817204627268,-95.04740252367503,31.77544506358453,291,-18.238620105726444,-20.9894924102834,-18.355712195547273,-18.196138366794155,-18.519035172185134,-17.083895133654078,-19.058041297452405,-20.78845893459941,-20.64732770206512,-19.566912639172422,-20.178113862748933,-19.917165679558867,-20.962753296069536,-19.899593554186378,-21.338604061571864,-19.58265762744103,1.238451503182324
212,11.340672651926676,1.6956526311495916,0.00866106351216634,0.004171401225717239,0.8,30,10,10,10,10,1.0,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 30, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 1.0}",-64.82650747022521,-65.41321769730999,-120.59167212386478,-181.41677155991638,-60.87117577476363,-79.3787818868675,-70.77134726956461,-88.07618257788096,-34.4333292448908,-44.21784780349619,-63.32296358276972,-48.532450176705865,-62.346908209349294,-64.13250998680515,-70.41176092884571,-68.3942095796934,28.095299349937406,165,-19.60367025292116,-21.603841589892134,-18.973778203759217,-17.956002568248557,-19.629946378442117,-19.966916848852122,-20.36672711491328,-20.48277180662981,-21.103814280386025,-21.365875462147834,-19.545769908528506,-19.83471396264509,-19.91385945186277,-19.087971517221135,-20.16461487985497,-19.973351615086983,0.9179455944455865
186,14.329525725046794,1.8633748056845383,0.011459573109944662,0.006475273338212458,0.8,30,5,2,10,20,0.5,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 30, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 20, 'estimator__subsample': 0.5}",-110.25446790568458,-120.99819944923823,-226.84917351245275,-287.46640852023637,-132.81531092758647,-160.0981548479211,-175.56548761872767,-149.0615506999548,-90.06724843752318,-128.72888031672838,-143.63159963505774,-113.57238354360045,-136.9330733458327,-132.87695452850912,-139.90951205625987,-142.40219776504478,40.441038386136945,320,-19.841471609658065,-22.148283617434156,-19.017861961722883,-18.366600003358215,-20.956872936405667,-20.348815757368236,-20.78599038930206,-19.94247548251291,-21.978408088523974,-22.44255722891787,-20.779764851021564,-20.387182698716018,-19.522942773463477,-20.900581956106763,-20.184192528472597,-20.506933458865625,1.0889498321205462
