,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__learning_rate,param_estimator__max_depth,param_estimator__max_features,param_estimator__min_samples_leaf,param_estimator__min_samples_split,param_estimator__n_estimators,param_estimator__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,split10_train_score,split11_train_score,split12_train_score,split13_train_score,split14_train_score,mean_train_score,std_train_score
57,0.8893845240275066,0.14714370224906917,0.004464054107666015,0.005081167631999069,0.8,5,5,10,10,10,0.5,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 0.5}",-58.192917973726324,-55.93683663891405,-119.56362949469857,-170.57858149994718,-64.41495140174486,-83.01215318455327,-62.07254301439984,-71.95980954305382,-25.445037267557005,-43.15665760633339,-57.397591354109906,-41.59156325175424,-60.260485257404866,-60.09126553345616,-65.79929062841077,-64.16106492832222,28.60752712616064,70,-52.92562402703105,-52.58913026961085,-48.13694515461374,-47.838940996491274,-51.350653821537904,-50.67173267912873,-53.52674128386387,-51.68069049824603,-55.13087040110222,-54.810523744249664,-52.31421584927041,-54.29249098865923,-52.08118605870161,-53.10679427208832,-52.40607557272746,-52.190841041154826,2.0325045043880468
12,0.611223554611206,0.07048402794896223,0.003264300028483073,0.003971705610245123,0.5,5,10,2,10,5,0.5,"{'estimator__learning_rate': 0.5, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.5}",-56.606307070829565,-48.35749244327991,-117.49677265742146,-172.09329336489333,-76.38839461005603,-74.40333690669692,-74.08712400781903,-63.92232756236128,-20.778037976927788,-37.812009937935436,-53.85300719109987,-38.55088835416667,-51.8954788787099,-52.29098033160542,-62.16285495323041,-60.62360744323048,29.66959349887108,37,-53.26032442449523,-52.52576241804171,-49.522021445996586,-49.43682615615711,-52.129818157735734,-49.812270209809306,-51.90284324681397,-52.20099464712238,-55.631846446621395,-54.723987167183715,-52.7205977884384,-54.73379910810421,-52.171482141253136,-52.77233547649671,-51.61277286159161,-52.343845446390745,1.7707564382597196
18,0.655462646484375,0.10207219717914708,0.002531750996907552,0.0004982772810876041,0.5,5,10,10,10,5,0.5,"{'estimator__learning_rate': 0.5, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.5}",-56.023804675624945,-48.7316166803663,-112.35260076403347,-169.02348653469116,-70.72442547909661,-73.27646897760334,-67.86672060705334,-61.22676537126976,-21.37468210849169,-36.10962588936769,-53.73945737979888,-38.42126043715314,-52.309696555573495,-51.26484174362262,-62.57151558145286,-59.34782737525031,28.50209929352174,24,-53.30359173674166,-52.73430005242417,-49.847701102619155,-49.89440319392111,-52.539772392689464,-50.0522855385952,-52.56285365485437,-52.500042640525564,-55.47224979998721,-54.30691969461209,-52.53227971418255,-55.34232752600575,-53.01220479481052,-53.022535010800766,-51.91792481579898,-52.602759444571234,1.6616503808236516
50,0.5304726282755534,0.04939880562108113,0.0023982842763264974,0.0004895967627901231,0.8,5,5,2,10,5,1.0,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 1.0}",-54.97660901544477,-55.52155338153839,-129.14806683358444,-180.60077492104756,-67.62100512012088,-80.05184017782578,-64.66631252644518,-75.74944408687425,-24.209986289969198,-35.77794725939442,-64.98465418552567,-39.623292719788914,-56.554028650914276,-56.81902505398536,-66.37204951732149,-63.649644413593414,31.676546946966717,67,-51.381139312414994,-54.51081932155647,-50.476495316660035,-48.75907365325097,-52.86163250679624,-51.36122459698024,-53.547942628597376,-52.82632797910621,-56.79800724711397,-53.65144817851363,-54.287499557795016,-56.23320444499724,-52.73935062260373,-51.786497290376005,-52.31112970473531,-52.902119490766495,2.018643451476807
114,0.7579988956451416,0.07358350387056793,0.0036644935607910156,0.0014899110271458231,1.0,5,10,10,10,5,0.5,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.5}",-52.40121101733788,-53.18398832918372,-119.14416716593703,-180.9653216274242,-65.00737405677046,-80.44508566706911,-64.31252968904565,-65.50126797237661,-24.631993694209534,-39.07423963305206,-61.95037454027082,-40.243652198244206,-57.18924450835533,-53.93292260605066,-66.01555980955939,-62.56146618023155,30.27448274982264,55,-53.45065083266335,-53.49969650933398,-49.23397734054054,-50.13580607719473,-53.0931509836066,-50.45577225312733,-53.35167753529721,-53.16120896473924,-57.41210948253397,-54.43758438789398,-53.60585830517848,-55.371166873781235,-53.14052546130982,-52.77698035470503,-54.009792129114395,-53.142397166068,1.9626278341659233
108,0.7545346101125081,0.06651537586886154,0.0037975629170735677,0.002370445702307489,1.0,5,10,2,10,5,0.5,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.5}",-54.542431030640444,-52.81495103823242,-127.68149054180863,-178.1718233493378,-70.41777024576807,-77.85838030365069,-75.64406807639132,-76.37765338812406,-25.617466510790216,-36.453964133057696,-58.31001284631132,-40.53388556017591,-60.469480635636955,-52.805972269919565,-64.27058893161633,-63.64318882755111,31.009492184875377,66,-52.92366590524553,-53.01297423197146,-51.582518005377345,-49.969235108737166,-53.88628122550024,-51.20156578880062,-53.200019841345,-52.15035338162237,-57.07587031356277,-55.3276723296989,-53.94743669703426,-55.888209332758855,-53.256661749722596,-52.414027784488304,-53.21545734515346,-53.27012993606793,1.7628353704018902
98,0.7554675102233886,0.05627000737745718,0.0047304789225260414,0.005009724693643358,1.0,5,5,2,10,5,1.0,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 1.0}",-57.17004342718046,-61.44271487628356,-123.59616774160254,-182.4824616531805,-72.33157405473143,-83.99340423155296,-65.62208700430233,-75.51770170792432,-25.921310743040472,-39.54689582428572,-59.06526997824601,-41.80543294094245,-61.44192565795157,-58.237934994460616,-69.74004679018641,-65.72544462013475,30.76746298382472,85,-54.960209796976436,-54.060317361905526,-49.120739189270395,-49.453055283744376,-55.341442575570184,-52.650854246331974,-54.80953040289752,-54.157354840186414,-57.97467902993969,-55.367006216746134,-50.928613357741554,-55.413390862923755,-54.19159669367118,-52.96139206503833,-52.562111700317224,-53.59681957488405,2.3028936364584474
49,0.4905641237894694,0.050894507716311856,0.003131198883056641,0.0031987834036373937,0.8,5,5,2,10,5,0.8,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.8}",-58.78842065556332,-55.965380442868124,-128.83935457931852,-179.41225067317833,-70.9505761044164,-81.81015339495275,-69.18833920138822,-73.9212984260718,-25.58211971426673,-36.588911518696214,-59.90274263293168,-41.17947973541506,-58.1211625404343,-59.814599533652746,-67.13213231569799,-64.99509404702972,31.177568936892076,78,-53.778452399556485,-55.00085983106919,-49.95770652487463,-51.34642295994117,-53.37046158988021,-51.94093478199138,-53.20102812296962,-54.53941407551766,-57.70199215400089,-55.62533544786809,-53.53728491240865,-56.07248264343341,-52.843424666713226,-53.45468109983724,-52.89370736691219,-53.68427923846493,1.865784599317583
2,0.6181520462036133,0.10079403062561591,0.002932580312093099,0.0013877851532973365,0.5,5,5,2,10,5,1.0,"{'estimator__learning_rate': 0.5, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 1.0}",-53.59172374575157,-50.81686840193146,-124.10426918014518,-182.54471932755885,-78.6159473318082,-77.96415706035418,-73.50161719913906,-65.8690664892234,-22.89934663299093,-36.44484183224651,-56.617901031311405,-40.093125323148755,-58.042367775691915,-55.72787885570784,-63.88163598813996,-62.96832128793668,31.45674520618498,58,-54.19127892542137,-54.07461383018254,-50.98951692167443,-50.767562717091266,-54.108641892331875,-51.86309188908854,-53.019344439409565,-51.699920675565025,-57.19020429259602,-55.34698311150839,-53.80891655929416,-56.16953806804774,-55.66161398525045,-54.090867432872344,-52.76717711604749,-53.71661812375874,1.8294572907515025
56,0.5048219839731852,0.04128788306492291,0.0023317337036132812,0.0004712705413704307,0.8,5,5,10,10,5,1.0,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 1.0}",-54.15974792587294,-53.128629314485394,-117.59674668818063,-177.15498135324833,-64.39109688104779,-78.93244329137775,-60.93515929554328,-73.71486311902137,-25.349366635168437,-36.62734394228697,-63.879716800930794,-39.92621165002787,-59.57043091570424,-57.2851967324028,-65.90055167948557,-62.601143516384454,29.574324462891184,56,-53.94775263297885,-54.36231601669685,-48.91742704326505,-50.677673011019806,-55.8719138634912,-50.499767385606695,-54.776581653918335,-54.51265566635474,-57.117526777218984,-54.778710673391956,-54.74355444040609,-55.76182628379572,-54.88321709439366,-53.014557842951035,-52.946566453018264,-53.78746978923381,2.157029053600498
8,0.6154208183288574,0.08113267029564666,0.0025981267293294272,0.0004895578963152335,0.5,5,5,10,10,5,1.0,"{'estimator__learning_rate': 0.5, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 1.0}",-54.02432449636785,-53.06142985855763,-118.65157675127247,-184.30356823409954,-69.40963584510753,-78.02507610107708,-67.8575139511617,-64.36194864878398,-21.69758348893369,-38.0488854942989,-58.60334331369991,-38.79147688314691,-55.98473949034898,-56.61194547845817,-65.32097746125544,-62.14827210885162,30.97046415421681,51,-54.242097698134685,-55.71703338343373,-49.91307020795038,-52.07768482525787,-53.549746390243776,-52.68713676043542,-53.554959241844564,-53.42224184949127,-56.53819607212059,-55.64076880908324,-54.85235034726079,-56.36243988807903,-54.803427719625276,-54.740061196420086,-53.201871707213364,-54.08687240643961,1.693566016698682
104,0.7440079530080159,0.06588612501188529,0.0044634342193603516,0.0035726142854825287,1.0,5,5,10,10,5,1.0,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 1.0}",-56.89111749564415,-53.16492756376698,-129.00158649381302,-181.46402674822028,-64.28509904334825,-82.3694027705147,-66.29722415692467,-70.66795523674298,-28.972311342572464,-38.02469743351626,-61.044779250910764,-41.768172757047154,-60.523226490597686,-62.110343631204614,-69.5342783076546,-65.56222293698113,30.907585174321493,83,-53.48848675380589,-54.04788433204224,-50.18689583927151,-51.268316800288325,-55.50304717297699,-51.56689015749687,-52.75419559892491,-52.54009708760941,-59.659548165740674,-57.074380366437175,-53.59196468607563,-57.61645119002397,-55.61792748696452,-54.19575012302378,-53.49043125436172,-54.173484467669574,2.4673878434652736
1,0.554990816116333,0.0939558632646204,0.0025981267293294272,0.0006106179598911756,0.5,5,5,2,10,5,0.8,"{'estimator__learning_rate': 0.5, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.8}",-57.52317700801815,-54.59054262943268,-122.90693403177474,-181.5649051765974,-77.99235231623757,-74.67075850086802,-71.85850324942949,-68.04800143698093,-22.542394974786166,-36.79297012622677,-55.88058156032844,-41.38509866832052,-55.83222397115603,-55.8597412616499,-66.22435818298204,-62.986038245366736,30.858796808899847,59,-55.2290715534376,-54.6911047972028,-51.12727211006518,-51.6185679384234,-55.38259601422535,-51.622314259077356,-53.068916703051265,-54.18437903244806,-56.51518423804553,-57.228964653079444,-53.730666252399985,-56.307805433536736,-54.31623617889816,-55.26349572258945,-54.30602477056603,-54.30617331046975,1.7684780164969631
105,1.1682795683542888,0.10198878466899085,0.003930346171061198,0.0020144794926721713,1.0,5,5,10,10,10,0.5,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 0.5}",-67.19340558784688,-58.40994072145215,-129.44701616589572,-192.02626820218848,-67.0572490168365,-88.14114430836248,-66.02141553380682,-79.2567085105517,-26.949400969831014,-42.46658486358454,-66.53158088593959,-47.48145326776283,-63.408553733042325,-60.68056392747277,-72.2522739622009,-69.2670555982826,31.92480531501454,104,-54.02449501884031,-53.359375794701535,-52.59977675960452,-53.41587093228338,-53.07799100378033,-52.2412745864302,-53.71769663791402,-54.718899555910085,-56.888249833515054,-56.20932998398068,-54.47967345578255,-57.8495912475237,-55.31625462070216,-53.372884536376475,-54.338701712167016,-54.37400437863412,1.542021485514896
99,1.2071221192677817,0.12741776109093486,0.004663817087809245,0.0022096746755216803,1.0,5,5,2,10,10,0.5,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 0.5}",-74.42173210059059,-58.96138864262774,-138.23519787132736,-185.27219163933825,-77.58213501040042,-85.15828674662677,-77.31483128462935,-79.99263012818304,-27.619316108992166,-46.53199627416321,-63.65241904946453,-43.440518092012255,-60.55019631085135,-62.86341039654913,-74.18750983094176,-70.74173689296138,32.1055482065662,112,-55.923938363276974,-56.80370027279374,-52.22834869943409,-51.241476419573715,-55.5379610349353,-51.391360052081154,-54.8589541328915,-54.15107443243802,-57.520916281663936,-58.13342977932486,-54.22195040873221,-54.13574444273443,-54.0088765117265,-54.674285258260944,-53.24417654592064,-54.538412842385874,1.974316613128069
55,0.4850341637929281,0.034908303102614946,0.0029317220052083332,0.001946854741623551,0.8,5,5,10,10,5,0.8,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.8}",-55.499132903420744,-54.717169076073375,-129.9588956331538,-187.61186551318968,-61.91937842889454,-82.21185505736275,-61.63515150100659,-73.85627510078785,-25.99500919403503,-37.30396486856361,-63.85302248396961,-41.3801187138337,-57.3136348013608,-57.57376751100617,-65.85031401832205,-64.28669007448602,32.241494836252215,72,-54.02813751983585,-54.752221697678976,-51.98451682121514,-50.75515809313096,-53.466388704308976,-52.30079419629543,-57.029574482681696,-54.33149441492266,-58.67191795627807,-56.92255342539954,-54.7452068919023,-56.83829744896177,-54.80966271449997,-54.39380156815423,-53.88657273021439,-54.594419911032,2.035041808348855
7,0.616419776280721,0.04287095321988167,0.0024654229482014975,0.0007177547638945383,0.5,5,5,10,10,5,0.8,"{'estimator__learning_rate': 0.5, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.8}",-54.93610611847767,-51.63739031781439,-120.6511560964913,-172.62544168205613,-67.90136461840436,-77.45905451089754,-65.6671127247956,-65.61560324406938,-23.000846538651547,-38.35908950679564,-56.62460925383304,-39.64343544184827,-56.43762853717671,-55.47837773059833,-66.23073136242351,-61.9360384519102,29.52785369052415,49,-55.40257794704318,-55.83163957523546,-50.47595476995485,-51.84831065754165,-54.92622320446303,-52.61889327168507,-53.87996471122947,-54.13809134632853,-58.87843148655234,-56.705168076070414,-53.80106523320444,-57.585054511745305,-55.44319847482325,-55.4965153015964,-55.058882213676426,-54.80599805207666,2.0797107276755624
126,1.235305166244507,0.08011083051794984,0.0052631537119547525,0.004340593943860576,1.0,10,5,10,10,5,0.5,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 10, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.5}",-70.87431448820084,-67.14979702888006,-132.39354982464133,-189.90215510622843,-72.31983238136992,-97.21994546936386,-78.3860978103759,-94.44203840606419,-38.95610070792876,-59.13414067246904,-73.08266449330145,-52.58753531570649,-72.13371734074524,-67.91225921119869,-81.80159873694495,-77.69713894687379,29.607475938788205,130,-54.46893503086674,-54.35690096289911,-51.78502915236451,-51.76416707121755,-56.32980429673721,-52.62048823158911,-55.25759247498261,-55.56393785221646,-57.363935341166496,-57.67698304452159,-53.41430199981588,-56.9569048339139,-55.22230846293926,-55.226836841174155,-55.23063738018582,-54.88258419843937,1.7956003623527006
120,1.3399733702341716,0.23644980045636324,0.002598269780476888,0.0004895123149170052,1.0,10,5,2,10,5,0.5,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 10, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.5}",-80.97162408566058,-75.45424307437489,-157.37271567235402,-220.38395969028565,-105.88930196123893,-101.90723647146993,-104.30130529310563,-115.45592461138867,-44.20959687121122,-62.89767039281744,-90.02250576903495,-60.67801203282536,-87.02794480334025,-74.83391224114264,-98.15898278373426,-90.3687845070004,35.110981076105155,142,-53.94933816579028,-56.934263293139736,-50.13629375682674,-51.286004986598456,-54.870682952270315,-54.28941742406435,-55.13480768688121,-55.670804005944504,-59.25936545783797,-56.81209282937838,-56.442963379367825,-57.031447663748416,-56.63725967994484,-55.03502744411229,-54.56198149500848,-55.20345001472758,2.2086510060002653
103,0.7003679275512695,0.07488304686591826,0.003797435760498047,0.0016400718658649682,1.0,5,5,10,10,5,0.8,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.8}",-56.234025145641525,-53.399537692846444,-122.33914666988441,-180.4214578223092,-64.19236535276823,-86.21592012732877,-67.40853279617748,-77.51295110853533,-24.98052129564789,-40.13224703552021,-65.7391000820595,-41.95453771424633,-61.06924765176268,-59.702105505878606,-68.17538020895543,-65.54642540137785,30.64335812426037,81,-53.58732973599823,-54.60882514883233,-51.88124825561431,-53.88015353192336,-56.564570015896855,-54.191418334911795,-58.61692425546486,-54.58999665873498,-57.15427902897405,-58.209695220936396,-57.95495054511938,-56.679836129538856,-56.9509641827796,-54.40785659347286,-54.729617213799905,-55.60051099013318,1.9113467312885546
97,0.6943051656087239,0.04885319864133389,0.0037977536519368488,0.002480648323872742,1.0,5,5,2,10,5,0.8,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.8}",-59.93770501354036,-55.64695775277387,-136.40840600647408,-191.57283286054806,-72.22895606884049,-87.64510130325955,-60.631237889479436,-80.0287661381356,-25.9208171083572,-40.25606837386097,-62.12054181331164,-43.63763808304779,-64.12572275513459,-63.29941835765794,-71.8026394124068,-68.24144995549086,33.37178310671604,100,-57.52834833442404,-54.650900218706695,-51.52204008068183,-54.793589379442,-56.21144459990654,-54.142228782171195,-54.16595872609902,-55.7172172654572,-57.947650706950675,-57.85781846548095,-56.03515040374251,-57.808310209851584,-57.51306913585017,-55.92529291537987,-55.16943764325514,-55.799230457826624,1.7416350135303151
0,0.3617765267690023,0.10811655771548954,0.003331168492635091,0.004219077463212833,0.5,5,5,2,10,5,0.5,"{'estimator__learning_rate': 0.5, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.5}",-56.509786750744276,-55.24133413139318,-124.90515838895598,-178.92319957072564,-70.59871604682391,-80.45421709784036,-75.05455257730982,-68.4284168904966,-22.88906626763788,-40.07575096851342,-57.9677887495444,-41.577388575869755,-57.8120929993235,-56.71425631985562,-66.79168721386733,-64.28453161753116,30.743791982196626,71,-56.981711227518,-57.31849185522477,-52.92295121813059,-52.9147119723587,-55.89489972436685,-53.39639500523181,-55.931281367780244,-56.34786928021849,-59.67856263481504,-58.20203204262782,-56.20306229399296,-58.040695795713134,-57.07286938262615,-56.177733753962436,-55.21213705066059,-56.153026973681825,1.87338372037509
6,0.5382016658782959,0.08488617301951343,0.0038634141286214194,0.004126606425988511,0.5,5,5,10,10,5,0.5,"{'estimator__learning_rate': 0.5, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.5}",-55.746572159655464,-53.26173317717239,-124.15909851002127,-180.90329307305487,-67.55375070989712,-77.17883294846142,-73.35476878760332,-70.98397191022619,-23.075238037114666,-39.22666424307016,-57.68629232582923,-41.47964710621976,-56.601895445587104,-57.35572171963378,-68.77189074964856,-63.71295379762636,30.76586319395618,69,-58.07085449365991,-56.68926646620895,-52.901368188003175,-52.84509686955854,-56.59046307987901,-53.52342146436102,-55.32672820087264,-56.34221119264792,-59.40170841392194,-59.09451814063554,-56.95643766481428,-59.899505440726514,-55.6828740962501,-55.80615707369218,-58.23181226428903,-56.49082820330138,2.16248274199666
54,0.4038180033365885,0.027389750907239368,0.0021986961364746094,0.0005413706579352669,0.8,5,5,10,10,5,0.5,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.5}",-55.89143685876117,-54.73208080644592,-130.82394494719475,-185.58500861610972,-55.73700230127638,-81.73780898364822,-63.727121987590216,-70.70752552427334,-27.15725585996963,-39.805297820875765,-67.87424906899032,-40.20889086230699,-59.92519430958307,-58.14098673417267,-66.51576942245109,-64.70888605058715,31.84111816430078,74,-56.12969726109441,-56.21944934854291,-54.02710011728774,-54.864970234666956,-56.4475014743404,-54.6518779128088,-56.80513311396479,-54.875460579421045,-59.982120187862165,-60.02438827293279,-59.82103343542953,-57.11165875771802,-59.644890749064736,-55.79001206834592,-55.32414071042257,-56.78129561492686,2.028052521799255
48,0.4133452892303467,0.0334516535306714,0.0025317986806233724,0.0008054455016183542,0.8,5,5,2,10,5,0.5,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.5}",-58.104239966617754,-61.14357057474954,-139.13815290914425,-177.4596290963305,-71.54163325553202,-82.83721533769967,-73.35968280625929,-79.4423637581461,-25.412295026568458,-40.033103440491644,-60.805569963737526,-44.9836410334584,-60.1990104753949,-59.94657225110094,-73.99492556562329,-67.73625720052986,31.921125992231413,98,-56.56613616779771,-58.33677853831462,-53.91640263078868,-53.56742695959531,-55.778025737273786,-54.358827284172364,-57.06294502464165,-56.150297011956035,-59.073787810022644,-59.09211319472462,-55.434939444733345,-60.71512373322199,-56.61074660699408,-58.01986114376098,-57.51661202106965,-56.81333488727117,1.9719072683343983
96,0.6121561050415039,0.0561575656049124,0.003930823008219401,0.0018772610139138673,1.0,5,5,2,10,5,0.5,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.5}",-63.140349644674416,-63.57051092871425,-136.06780340803235,-200.92369823499774,-82.8125505538783,-92.6702114127412,-105.07554605741157,-86.68840382247409,-26.250735651754702,-42.121298950478774,-66.11479384804372,-46.26202137109887,-68.77875189080385,-62.079842713658,-75.5398059514063,-73.75989855053135,35.11783688708172,123,-57.56950557552871,-59.771094017083215,-54.90408740911103,-55.400875946939436,-58.28900264321517,-56.75302591437854,-58.04700400759693,-60.002232482744304,-59.57647506683943,-60.13938262363323,-60.36896442555381,-61.21535236634101,-61.16142945494558,-57.67406879513048,-58.43869687082635,-58.62074650665781,1.8768408761632644
102,0.6166196982065837,0.037802655248915074,0.003731107711791992,0.002292479069167132,1.0,5,5,10,10,5,0.5,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.5}",-60.533791994677564,-60.627279553956235,-137.1170352120327,-192.89903357731413,-70.3477549323493,-87.34876205189198,-64.94456746846728,-80.44217884423628,-25.859277035299318,-45.47457251498812,-64.40777262228303,-48.28324859235657,-64.86376787292663,-63.725804546790414,-74.10343561042043,-69.9817286865259,32.79728985618099,107,-59.34558365671022,-58.68438682230639,-56.39374973530484,-57.5045495003212,-59.1664423629129,-57.891636829373795,-59.16925749763665,-57.07241577550208,-62.49243714630546,-62.82962023291087,-58.99212777976736,-61.0484699286773,-60.57443856085649,-57.98253060416621,-59.59355561446481,-59.24941346981443,1.7933405627276569
